0.628858131488,4590.0,18718457.003,53165.871109,0.929412850245,1.0,206308.888087,0.291300445384,0.312121849212,0.00337844795834,0.110813658488,0.522998628788,1.0,1.0,0.9296875,207.0,0.776470588235,206543.531311,104165209.06,52825005511.6,18.0,1.5,50490.0,1.06872526903e-06,Class 1
0.396885813149,7650.0,14191715.18,31746.527359,0.882354750408,1.0,117602.252463,0.422614105695,0.457773504469,0.00308000505177,0.157306046251,0.47807588107,1.0,1.0,0.8828125,123.0,0.458823529412,117806.156311,58129588.8732,29148240657.2,30.0,1.5,27540.0,1.78120878172e-06,Class 1
0.654740484429,6885.0,17867642.7174,56225.777359,0.894119275367,1.0,214723.758384,0.277377648715,0.30810646798,0.00315137183377,0.146712859852,0.314387507586,1.0,1.0,0.89453125,217.5,0.8,214958.203186,107871436.837,54565934063.9,27.0,3.0,52020.0,1.60308790354e-06,Class 1
0.492387543253,6502.5,18789220.4949,45516.105484,0.900001537846,1.0,176066.709159,0.370890377229,0.400918195949,0.00318786621094,0.141181741505,0.484507678273,1.0,1.0,0.900390625,179.25,0.652941176471,176326.898499,88267304.7727,44592849644.7,25.5,-0.75,42457.5,1.51402746446e-06,Class 1
0.628858131488,4590.0,18718457.003,53165.871109,0.929412850245,1.0,206308.888087,0.291300445384,0.312121849212,0.00337844795834,0.110813658488,0.522998628788,1.0,1.0,0.9296875,207.0,0.776470588235,206543.531311,104165209.06,52825005511.6,18.0,1.5,50490.0,1.06872526903e-06,Class 1
0.654740484429,6885.0,17867642.7174,56225.777359,0.894119275367,1.0,214723.758384,0.277377648715,0.30810646798,0.00315137183377,0.146712859852,0.314387507586,1.0,1.0,0.89453125,217.5,0.8,214958.203186,107871436.837,54565934063.9,27.0,3.0,52020.0,1.60308790354e-06,Class 1
0.394878892734,8415.0,12443670.6628,27539.1562653,0.870590225448,1.0,106143.513077,0.425929642894,0.462769563969,0.00301080089952,0.16731931634,0.448472485144,1.0,1.0,0.87109375,112.5,0.494117647059,106331.484436,52082532.8146,26014549756.9,33.0,-4.5,24480.0,1.95932965989e-06,Class 1
0.453910034602,8415.0,18273469.0834,44751.1289215,0.870590225448,1.0,168790.11744,0.395170574494,0.433894833467,0.00301080089952,0.16731931634,0.404391107908,1.0,1.0,0.87109375,174.0,0.617647058824,169059.562561,84073362.6028,42329623020.5,33.0,1.5,40162.5,1.95932965989e-06,Class 1
0.396885813149,7650.0,14191715.18,31746.527359,0.882354750408,1.0,117602.252463,0.422614105695,0.457773504469,0.00308000505177,0.157306046251,0.47807588107,1.0,1.0,0.8828125,123.0,0.458823529412,117806.156311,58129588.8732,29148240657.2,30.0,1.5,27540.0,1.78120878172e-06,Class 1
0.532664359862,8797.5,18196805.6111,50488.4531403,0.864707962969,1.0,192120.507969,0.351223560282,0.391895594041,0.00297700980955,0.172123107047,0.31529879229,1.0,1.0,0.865234375,197.25,0.705882352941,192391.335999,95874853.2558,48323421277.9,34.5,0.75,45900.0,2.04839009897e-06,Class 1
0.364359861592,21037.5,3889266.58559,20654.3672028,0.676475563621,1.0,56100.2952724,0.420400872753,0.516651846942,0.00218116205869,0.27338892395,0.0424655970811,1.0,1.0,0.677734375,75.75,0.541176470588,56225.1328735,23310144.6957,10520153974.9,82.5,5.25,8797.5,4.89832414972e-06,Class 1
0.446297577855,12622.5,4906024.9135,18359.4375153,0.805885338172,1.0,58411.7020668,0.39769208685,0.45577847531,0.00266883506907,0.213733170105,0.213895626224,1.0,1.0,0.806640625,69.75,0.629411764706,58520.3203735,26626365.9044,12758535967.1,49.5,2.25,11475.0,2.93899448983e-06,Class 1
0.514186851211,5355.0,19054799.8612,46663.5703278,0.917648325285,1.0,179516.897278,0.355687652269,0.380112152865,0.00330059328706,0.123547569362,0.547277656803,1.0,1.0,0.91796875,181.5,0.670588235294,179769.328186,90315511.5899,45712028449.4,21.0,1.5,43605.0,1.2468461472e-06,Class 1
0.324567474048,19890.0,15066268.0268,40543.7578278,0.69412235106,1.0,145056.758209,0.452850099072,0.54453644725,0.00223225418672,0.267423917077,0.0888977068807,1.0,1.0,0.6953125,162.0,0.482352941176,145344.937561,69053143.4187,33923335286.0,78.0,-3.0,31365.0,4.63114283246e-06,Class 1
0.441730103806,11092.5,17755347.48,47046.058609,0.829414388091,1.0,171453.69031,0.403029460384,0.452201915151,0.00278561707599,0.198393410652,0.294168842997,1.0,1.0,0.830078125,179.25,0.617647058824,171736.898499,84756062.3508,42503706122.7,43.5,5.25,40162.5,2.58275273349e-06,Class 1
0.598961937716,4972.5,18828797.2115,51635.917984,0.923530587765,1.0,200563.077679,0.30919197059,0.332113557635,0.00333925029398,0.117287103683,0.511388646578,1.0,1.0,0.923828125,201.75,0.752941176471,200806.195374,101141681.031,51258160061.4,19.5,0.75,48960.0,1.15778570812e-06,Class 1
0.396885813149,7650.0,14191715.18,31746.527359,0.882354750408,1.0,117602.252463,0.422614105695,0.457773504469,0.00308000505177,0.157306046251,0.47807588107,1.0,1.0,0.8828125,123.0,0.458823529412,117806.156311,58129588.8732,29148240657.2,30.0,1.5,27540.0,1.78120878172e-06,Class 1
0.514186851211,5355.0,19054799.8612,46663.5703278,0.917648325285,1.0,179516.897278,0.355687652269,0.380112152865,0.00330059328706,0.123547569362,0.547277656803,1.0,1.0,0.91796875,181.5,0.670588235294,179769.328186,90315511.5899,45712028449.4,21.0,1.5,43605.0,1.2468461472e-06,Class 1
